symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
ADANIPORTS,2026-05-08,BEARISH,2026-05-08 12:05:00,2026-05-08 15:00:00,1750.6,1760.0,1792.0875,1740.6,41.4875,0.5,0.25,1000.0,250.0,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-18,BULLISH,2026-05-18 11:00:00,2026-05-18 11:35:00,1762.0,1772.0,1744.9119,1772.0,17.0881,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-19,BEARISH,2026-05-19 10:30:00,2026-05-19 11:15:00,1785.7,1775.7,1805.0893,1775.7,19.3893,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-21,BEARISH,2026-05-21 10:35:00,2026-05-21 13:30:00,1785.6,1796.0893,1796.0893,1775.6,10.4893,-2.0,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-26,BEARISH,2026-05-26 11:15:00,2026-05-26 14:30:00,1810.7,1810.0244,1820.5905,1800.7,9.8905,-2.0,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-27,BEARISH,2026-05-27 11:20:00,2026-05-27 15:00:00,1827.8,1826.5,1842.8914,1817.8,15.0914,1.085,0.5425,1000.0,542.5,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-29,BULLISH,2026-05-29 11:05:00,2026-05-29 15:00:00,1815.3,1798.1092,1798.1092,1825.3,17.1908,-2.0,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-06-01,BULLISH,2026-06-01 10:50:00,2026-06-01 14:50:00,1800.4,1781.01,1781.01,1810.4,19.39,-2.0,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-06-08,BEARISH,2026-06-08 13:40:00,2026-06-08 14:15:00,1820.9,1810.9,1832.891,1810.9,11.991,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-06-10,BEARISH,2026-06-10 11:40:00,2026-06-10 15:00:00,1835.5,1825.5,1857.8918,1825.5,22.3918,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
