symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
SENSEX,2026-04-23,BULLISH,2026-04-23 13:20:00,2026-04-23 14:40:00,78004.99,77646.0998,77646.0998,78633.0479,358.8902,-358.8902,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-04-28,BEARISH,2026-04-28 11:20:00,2026-04-28 12:30:00,77271.82,76877.0662,77497.3936,76877.0662,225.5736,394.7538,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-04-30,BULLISH,2026-04-30 12:10:00,2026-04-30 14:40:00,76606.42,77221.3531,76255.0297,77221.3531,351.3903,614.9331,1.75,1000.0,1750.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-04,BEARISH,2026-05-04 10:10:00,2026-05-04 15:00:00,77502.68,77208.72,77897.2351,76812.2085,394.5551,319.1088,0.8088,1000.0,808.78,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-05,BULLISH,2026-05-05 12:50:00,2026-05-05 14:50:00,76841.56,76928.9302,76511.1879,77419.7111,330.3721,143.4475,0.4342,1000.0,434.2,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-07,BEARISH,2026-05-07 13:15:00,2026-05-07 15:00:00,77944.33,77906.74,78388.5972,77166.8624,444.2672,139.2593,0.3135,1000.0,313.46,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-08,BULLISH,2026-05-08 10:20:00,2026-05-08 12:45:00,77514.34,77244.8143,77244.8143,77986.01,269.5257,-269.5257,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-11,BULLISH,2026-05-11 11:10:00,2026-05-11 14:35:00,76399.45,76380.9881,76161.75,76815.425,237.7,30.3901,0.1279,1000.0,127.85,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-12,BULLISH,2026-05-12 10:15:00,2026-05-12 10:25:00,75438.57,75254.9481,75254.9481,75759.9084,183.6219,-183.6219,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-13,BULLISH,2026-05-13 10:05:00,2026-05-13 15:00:00,74581.5,74696.1204,74222.5909,75209.5909,358.9091,175.6925,0.4895,1000.0,489.52,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-15,BEARISH,2026-05-15 11:00:00,2026-05-15 12:45:00,75668.6,75659.5377,75874.1434,75308.899,205.5434,30.5525,0.1486,1000.0,148.64,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-18,BULLISH,2026-05-18 10:15:00,2026-05-18 11:25:00,74418.76,74842.6466,74176.5391,74842.6466,242.2209,423.8866,1.75,1000.0,1750.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-05-19,BEARISH,2026-05-19 11:10:00,2026-05-19 14:15:00,75558.18,75592.6702,75750.0479,75222.4112,191.8679,-2.8436,-0.0148,1000.0,-14.82,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-25,BEARISH,2026-05-25 12:25:00,2026-05-25 14:40:00,76264.52,76390.5232,76390.5232,76044.0144,126.0032,-126.0032,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-26,BEARISH,2026-05-26 09:55:00,2026-05-26 10:25:00,76418.53,76581.7009,76581.7009,76132.9809,163.1709,-163.1709,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-05-27,BULLISH,2026-05-27 10:05:00,2026-05-27 14:30:00,76062.85,75823.6469,75823.6469,76481.4555,239.2031,-239.2031,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-06-03,BULLISH,2026-06-03 12:30:00,2026-06-03 15:00:00,73961.45,74434.51,73488.9019,74788.4091,472.5481,473.06,1.0011,1000.0,1001.08,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-06-04,BEARISH,2026-06-04 13:10:00,2026-06-04 15:00:00,74109.26,74286.36,74547.9455,73341.5604,438.6855,-111.7036,-0.2546,1000.0,-254.63,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
RELIANCE,2025-12-09,BULLISH,2025-12-09 10:05:00,2025-12-09 15:00:00,1531.0,1528.7,1521.5234,1547.584,9.4766,-0.5059,-0.0534,1000.0,-53.38,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
RELIANCE,2025-12-10,BEARISH,2025-12-10 12:00:00,2025-12-10 15:00:00,1540.6,1538.3,1547.577,1528.3902,6.977,3.4693,0.4972,1000.0,497.24,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
RELIANCE,2025-12-11,BULLISH,2025-12-11 10:10:00,2025-12-11 12:25:00,1533.4,1549.9842,1523.9233,1549.9842,9.4767,16.5842,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
RELIANCE,2025-12-16,BULLISH,2025-12-16 11:50:00,2025-12-16 15:00:00,1545.5,1544.2,1538.7227,1557.3602,6.7773,0.0693,0.0102,1000.0,10.23,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
