2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:26.590 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000045 side=BUY qty=1 intended=1597.7000 executed=1597.8598 slippage=0.1598
2026-06-27 14:07:26.791 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000046 side=BUY qty=1 intended=26170.6000 executed=26173.2171 slippage=2.6171
2026-06-27 14:07:26.792 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=NIFTY order_id=PAPER-LiquiditySweepA-000047 side=BUY qty=1 intended=25578.3000 executed=25580.8578 slippage=2.5578
2026-06-27 14:07:26.881 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000048 side=SELL qty=1 intended=26192.3000 executed=26189.6808 slippage=-2.6192
2026-06-27 14:07:26.939 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000049 side=SELL qty=1 intended=1501.2000 executed=1501.0499 slippage=-0.1501
2026-06-27 14:07:27.016 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000050 side=SELL qty=1 intended=1506.0000 executed=1505.8494 slippage=-0.1506
2026-06-27 14:07:27.220 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000051 side=SELL qty=1 intended=1510.0000 executed=1509.8490 slippage=-0.1510
2026-06-27 14:07:27.221 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000052 side=SELL qty=1 intended=26102.9000 executed=26100.2897 slippage=-2.6103
2026-06-27 14:07:27.248 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000053 side=SELL qty=1 intended=1495.4000 executed=1495.2505 slippage=-0.1495
2026-06-27 14:07:27.255 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000054 side=SELL qty=1 intended=1504.1000 executed=1503.9496 slippage=-0.1504
2026-06-27 14:07:27.623 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000055 side=SELL qty=1 intended=25905.4500 executed=25902.8595 slippage=-2.5905
2026-06-27 14:07:27.630 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000056 side=SELL qty=1 intended=25872.5500 executed=25869.9627 slippage=-2.5873
2026-06-27 14:07:27.716 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=NIFTY order_id=PAPER-LiquiditySweepA-000057 side=SELL qty=1 intended=25752.1000 executed=25749.5248 slippage=-2.5752
2026-06-27 14:07:27.772 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000058 side=SELL qty=1 intended=1467.0000 executed=1466.8533 slippage=-0.1467
2026-06-27 14:07:27.775 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000059 side=SELL qty=1 intended=1469.5000 executed=1469.3530 slippage=-0.1470
2026-06-27 14:07:27.915 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000060 side=SELL qty=1 intended=25683.8000 executed=25681.2316 slippage=-2.5684
2026-06-27 14:07:27.917 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000061 side=SELL qty=1 intended=25669.7500 executed=25667.1830 slippage=-2.5670
2026-06-27 14:07:27.997 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000062 side=SELL qty=1 intended=1470.3000 executed=1470.1530 slippage=-0.1470
2026-06-27 14:07:27.999 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000063 side=SELL qty=1 intended=1462.8000 executed=1462.6537 slippage=-0.1463
